# Onda Corporation
# Hydrophone Calibration Data
#
Calibration_DATE	29-Jan-2019
#
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	0200
HYD_SN	1782
HYD_POLARITY	Positive
#
# External preamplifier description
AMP_MFG	ONDA
AMP_MODEL	AG-2010
AMP_SN	1199
AMP_GAIN_NOM_DB	20
AMP_BW_MHZ	60
AMP_OUTPUT_IMP_NOM_OHMS	50
#
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	none
#
# Environment
ELECTRICAL_LOAD	50Ohms
SOFTWARE_VERSION	1.0.5.0
SYSTEM_SETTING	OndaCombineCal.exe
WATER_TEMP_DEGC	23.50
WATER_RESISTIVITY_MOHMS-CM	4.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W)
#
DATA_FIELDS	4
DATA_FIELD	FREQ_MHZ
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
# End of file header
HEADER_END	0
17.500	-256.15	1.557E-007	3.636E-004
17.550	-256.12	1.564E-007	3.668E-004
17.600	-256.07	1.572E-007	3.706E-004
17.650	-256.00	1.585E-007	3.766E-004
17.700	-256.08	1.570E-007	3.696E-004
17.750	-256.18	1.552E-007	3.611E-004
17.800	-256.33	1.526E-007	3.493E-004
17.850	-256.49	1.498E-007	3.366E-004
17.900	-256.44	1.507E-007	3.405E-004
17.950	-256.37	1.518E-007	3.458E-004
18.000	-256.45	1.505E-007	3.396E-004
18.050	-256.50	1.497E-007	3.360E-004
18.100	-256.38	1.517E-007	3.450E-004
18.150	-256.27	1.536E-007	3.539E-004
18.200	-256.60	1.479E-007	3.282E-004
18.250	-256.13	1.561E-007	3.656E-004
18.300	-256.15	1.558E-007	3.642E-004
18.350	-256.12	1.563E-007	3.664E-004
18.400	-256.07	1.572E-007	3.709E-004
18.450	-255.98	1.589E-007	3.789E-004
18.500	-255.94	1.596E-007	3.823E-004
18.550	-256.08	1.571E-007	3.703E-004
18.600	-256.23	1.543E-007	3.570E-004
18.650	-256.04	1.577E-007	3.730E-004
18.700	-255.91	1.602E-007	3.849E-004
18.750	-256.06	1.574E-007	3.715E-004
18.800	-256.05	1.575E-007	3.721E-004
18.850	-256.12	1.563E-007	3.666E-004
18.900	-256.29	1.532E-007	3.521E-004
18.950	-256.31	1.529E-007	3.505E-004
19.000	-256.25	1.541E-007	3.560E-004
19.050	-256.12	1.564E-007	3.667E-004
19.100	-256.26	1.537E-007	3.546E-004
19.150	-256.30	1.532E-007	3.519E-004
19.200	-256.24	1.543E-007	3.569E-004
19.250	-256.37	1.518E-007	3.456E-004
19.300	-256.49	1.497E-007	3.363E-004
19.350	-256.43	1.509E-007	3.416E-004
19.400	-256.35	1.522E-007	3.477E-004
19.450	-256.31	1.529E-007	3.507E-004
19.500	-256.38	1.517E-007	3.452E-004
19.550	-256.48	1.499E-007	3.372E-004
19.600	-256.40	1.514E-007	3.440E-004
19.650	-256.47	1.502E-007	3.383E-004
19.700	-256.59	1.481E-007	3.292E-004
19.750	-256.48	1.499E-007	3.370E-004
19.800	-256.28	1.534E-007	3.529E-004
19.850	-256.35	1.522E-007	3.477E-004
19.900	-256.39	1.516E-007	3.446E-004
19.950	-256.37	1.518E-007	3.456E-004
20.000	-256.36	1.521E-007	3.469E-004
